0;1563727497.7405;0.05;25.195
1;1563727497.7454;-0.05;25.225
2;1563727497.7505;0.00;25.205
3;1563727497.7554;0.05;25.215
4;1563727497.7605;0.00;25.215
5;1563727497.7655;0.00;25.205
6;1563727497.7704;0.05;25.210
7;1563727497.7753;0.05;25.210
8;1563727497.7803;0.00;25.235
9;1563727497.7853;0.00;25.215
10;1563727497.7904;0.00;25.220
11;1563727497.7953;0.00;25.220
12;1563727497.8004;-0.05;25.245
13;1563727497.8054;0.05;25.220
14;1563727497.8104;0.00;25.235
15;1563727497.8153;0.00;25.235
16;1563727497.8204;0.00;25.275
17;1563727497.8254;0.00;25.220
18;1563727497.8305;0.05;25.220
19;1563727497.8354;0.00;25.245
20;1563727497.8405;0.05;25.225
21;1563727497.8454;0.00;25.245
22;1563727497.8504;0.00;25.245
23;1563727497.8555;0.00;25.285
24;1563727497.8604;0.05;25.250
25;1563727497.8655;0.05;25.250
26;1563727497.8705;0.05;25.260
27;1563727497.8754;0.00;25.265
28;1563727497.8804;-0.05;25.245
29;1563727497.8854;0.05;25.245
30;1563727497.8904;0.05;25.300
31;1563727497.8954;-0.05;25.265
32;1563727497.9004;0.05;25.290
33;1563727497.9053;0.05;25.290
34;1563727497.9105;0.00;25.225
35;1563727497.9154;0.05;25.235
36;1563727497.9204;0.05;25.235
37;1563727497.9254;0.00;25.245
38;1563727497.9304;0.00;25.230
39;1563727497.9354;0.00;25.270
40;1563727497.9404;0.00;25.270
41;1563727497.9454;0.00;25.260
42;1563727497.9504;0.05;25.255
43;1563727497.9553;-0.05;25.255
44;1563727497.9603;0.00;25.260
45;1563727497.9654;0.00;25.225
46;1563727497.9705;0.05;25.245
47;1563727497.9753;0.05;25.245
48;1563727497.9804;0.00;25.275
49;1563727497.9854;0.00;25.275
50;1563727497.9904;0.00;25.285
51;1563727497.9954;0.00;25.285
52;1563727498.0004;0.00;25.285
53;1563727498.0054;0.00;25.300
54;1563727498.0104;0.00;25.300
55;1563727498.0154;0.00;25.335
56;1563727498.0204;0.05;25.285
57;1563727498.0254;0.00;25.280
58;1563727498.0303;0.05;25.280
59;1563727498.0354;0.05;25.300
60;1563727498.0404;0.05;25.300
61;1563727498.0454;0.00;25.300
62;1563727498.0504;0.05;25.265
63;1563727498.0554;0.05;25.275
64;1563727498.0604;-0.05;25.275
65;1563727498.0655;0.05;25.275
66;1563727498.0705;0.00;25.305
67;1563727498.0754;0.00;25.340
68;1563727498.0805;0.05;25.310
69;1563727498.0855;0.00;25.310
70;1563727498.0905;0.00;25.250
71;1563727498.0955;0.00;25.260
72;1563727498.1005;0.00;25.260
73;1563727498.1054;0.00;25.280
74;1563727498.1105;0.00;25.310
75;1563727498.1155;0.00;25.315
76;1563727498.1204;0.00;25.315
77;1563727498.1254;0.05;25.310
78;1563727498.1305;0.05;25.285
79;1563727498.1355;0.00;25.285
80;1563727498.1404;0.00;25.290
81;1563727498.1454;0.05;25.295
82;1563727498.1504;0.05;25.320
83;1563727498.1558;0.00;25.320
84;1563727498.1604;0.05;25.340
85;1563727498.1654;0.00;25.260
86;1563727498.1704;-0.05;25.290
87;1563727498.1754;0.00;25.290
88;1563727498.1804;0.00;25.310
89;1563727498.1854;0.00;25.315
90;1563727498.1903;0.00;25.315
91;1563727498.1953;0.00;25.305
92;1563727498.2003;0.05;25.320
93;1563727498.2054;0.00;25.335
94;1563727498.2104;0.00;25.335
95;1563727498.2154;0.05;25.305
96;1563727498.2205;0.00;25.340
97;1563727498.2255;0.00;25.300
98;1563727498.2304;0.00;25.300
99;1563727498.2355;0.00;25.270
100;1563727498.2405;0.05;25.320
101;1563727498.2454;0.00;25.320
102;1563727498.2505;-0.05;25.305
103;1563727498.2555;0.00;25.290
104;1563727498.2604;0.05;25.340
105;1563727498.2654;0.00;25.340
106;1563727498.2703;0.05;25.305
107;1563727498.2753;0.00;25.305
108;1563727498.2803;0.00;25.305
109;1563727498.2854;0.00;25.305
110;1563727498.2904;0.00;25.285
111;1563727498.2954;0.00;25.320
112;1563727498.3004;0.00;25.320
113;1563727498.3054;0.00;25.310
114;1563727498.3104;0.05;25.305
115;1563727498.3154;0.00;25.300
116;1563727498.3204;0.00;25.300
117;1563727498.3254;0.05;25.315
118;1563727498.3304;0.00;25.320
119;1563727498.3355;0.00;25.320
120;1563727498.3404;0.00;25.305
121;1563727498.3454;0.00;25.300
122;1563727498.3504;0.00;25.365
123;1563727498.3554;0.05;25.365
124;1563727498.3604;0.00;25.320
125;1563727498.3654;0.05;25.305
126;1563727498.3705;0.00;25.305
127;1563727498.3754;0.05;25.305
128;1563727498.3804;0.00;25.315
129;1563727498.3854;-0.05;25.315
130;1563727498.3904;0.00;25.315
131;1563727498.3954;0.00;25.285
132;1563727498.4003;0.00;25.315
133;1563727498.4054;0.00;25.330
134;1563727498.4103;0.00;25.330
135;1563727498.4155;0.00;25.305
136;1563727498.4204;0.00;25.330
137;1563727498.4254;-0.05;25.330
138;1563727498.4304;0.00;25.325
139;1563727498.4354;0.00;25.335
140;1563727498.4403;0.05;25.305
141;1563727498.4454;0.00;25.305
142;1563727498.4503;0.00;25.345
143;1563727498.4554;0.00;25.325
144;1563727498.4604;0.00;25.325
145;1563727498.4654;0.05;25.340
146;1563727498.4704;0.05;25.320
147;1563727498.4754;0.00;25.300
148;1563727498.4804;0.00;25.300
149;1563727498.4854;0.00;25.320
150;1563727498.4904;0.00;25.320
151;1563727498.4954;0.05;25.320
152;1563727498.5004;0.00;25.320
153;1563727498.5055;0.00;25.345
154;1563727498.5104;0.00;25.330
155;1563727498.5154;0.00;25.330
156;1563727498.5204;0.00;25.345
157;1563727498.5253;0.00;25.325
158;1563727498.5303;0.00;25.335
159;1563727498.5354;0.00;25.335
160;1563727498.5404;0.00;25.335
161;1563727498.5453;0.00;25.365
162;1563727498.5503;0.00;25.365
163;1563727498.5553;0.00;25.325
164;1563727498.5603;0.00;25.350
165;1563727498.5653;0.05;25.360
166;1563727498.5703;0.05;25.360
167;1563727498.5755;0.00;25.340
168;1563727498.5804;0.00;25.320
169;1563727498.5854;-0.05;25.320
170;1563727498.5904;0.05;25.320
171;1563727498.5955;0.05;25.350
172;1563727498.6005;0.00;25.325
173;1563727498.6054;0.00;25.325
174;1563727498.6104;0.00;25.325
175;1563727498.6154;0.00;25.325
176;1563727498.6203;-0.05;25.345
177;1563727498.6254;0.00;25.345
178;1563727498.6303;0.05;25.345
179;1563727498.6353;0.00;25.325
180;1563727498.6403;0.00;25.350
181;1563727498.6453;0.00;25.350
182;1563727498.6504;0.00;25.340
183;1563727498.6553;0.00;25.355
184;1563727498.6603;0.00;25.355
185;1563727498.6653;0.00;25.365
186;1563727498.6703;0.00;25.355
187;1563727498.6754;0.00;25.365
188;1563727498.6803;0.00;25.365
189;1563727498.6853;0.00;25.375
190;1563727498.6904;0.05;25.340
191;1563727498.6953;0.05;25.340
192;1563727498.7006;0.00;25.330
193;1563727498.7054;0.00;25.340
194;1563727498.7104;0.00;25.360
195;1563727498.7154;0.00;25.360
196;1563727498.7205;0.00;25.345
197;1563727498.7254;0.00;25.335
198;1563727498.7305;0.00;25.350
199;1563727498.7355;0.00;25.350
200;1563727498.7405;-0.05;25.360
201;1563727498.7455;0.00;25.340
202;1563727498.7505;0.00;25.340
203;1563727498.7555;0.00;25.320
204;1563727498.7605;0.00;25.350
205;1563727498.7654;0.00;25.340
206;1563727498.7704;0.05;25.340
207;1563727498.7753;0.05;25.340
208;1563727498.7804;0.00;25.335
209;1563727498.7854;0.00;25.335
210;1563727498.7904;0.00;25.340
211;1563727498.7955;-0.05;25.360
212;1563727498.8004;0.00;25.330
213;1563727498.8055;0.00;25.330
214;1563727498.8105;0.00;25.355
215;1563727498.8155;0.00;25.370
216;1563727498.8204;0.00;25.340
217;1563727498.8254;0.05;25.340
218;1563727498.8305;0.00;25.370
219;1563727498.8355;0.00;25.375
220;1563727498.8405;0.00;25.375
221;1563727498.8454;0.00;25.365
222;1563727498.8505;0.00;25.345
223;1563727498.8554;0.00;25.325
224;1563727498.8604;0.00;25.325
225;1563727498.8655;-0.05;25.320
226;1563727498.8704;-0.05;25.360
227;1563727498.8754;-0.05;25.360
228;1563727498.8804;0.00;25.340
229;1563727498.8854;0.05;25.360
230;1563727498.8904;0.00;25.395
231;1563727498.8954;0.05;25.395
232;1563727498.9004;0.05;25.395
233;1563727498.9054;0.00;25.320
234;1563727498.9104;0.00;25.350
235;1563727498.9153;0.00;25.350
236;1563727498.9205;0.05;25.340
237;1563727498.9254;0.00;25.345
238;1563727498.9304;0.00;25.345
239;1563727498.9354;0.00;25.345
240;1563727498.9405;0.00;25.400
241;1563727498.9454;0.00;25.370
242;1563727498.9504;0.00;25.370
243;1563727498.9555;0.00;25.390
244;1563727498.9604;0.00;25.340
245;1563727498.9653;0.00;25.340
246;1563727498.9703;0.00;25.350
247;1563727498.9754;0.00;25.385
248;1563727498.9804;0.00;25.350
249;1563727498.9854;0.00;25.350
250;1563727498.9905;0.00;25.365
251;1563727498.9954;0.05;25.360
252;1563727499.0004;0.00;25.365
253;1563727499.0054;0.00;25.365
254;1563727499.0104;0.00;25.380
255;1563727499.0153;0.00;25.395
256;1563727499.0204;0.00;25.395
257;1563727499.0253;0.05;25.390
258;1563727499.0304;0.05;25.360
259;1563727499.0353;0.00;25.385
260;1563727499.0403;0.00;25.385
261;1563727499.0454;0.00;25.340
262;1563727499.0503;0.00;25.390
263;1563727499.0553;0.00;25.330
264;1563727499.0604;0.00;25.330
265;1563727499.0654;0.00;25.335
266;1563727499.0705;0.05;25.370
267;1563727499.0754;0.00;25.370
268;1563727499.0804;0.05;25.340
269;1563727499.0855;0.00;25.365
270;1563727499.0905;0.05;25.360
271;1563727499.0955;0.00;25.360
272;1563727499.1004;0.00;25.380
273;1563727499.1054;-0.05;25.355
274;1563727499.1105;0.00;25.355
275;1563727499.1155;0.00;25.375
276;1563727499.1204;0.00;25.360
277;1563727499.1254;0.00;25.345
278;1563727499.1305;0.05;25.345
279;1563727499.1355;0.00;25.400
280;1563727499.1404;0.00;25.340
281;1563727499.1454;0.05;25.375
282;1563727499.1503;0.00;25.375
283;1563727499.1553;0.05;25.375
284;1563727499.1604;0.05;25.380
285;1563727499.1654;0.05;25.380
286;1563727499.1703;0.00;25.360
287;1563727499.1754;0.00;25.390
288;1563727499.1804;0.00;25.375
289;1563727499.1854;0.00;25.375
290;1563727499.1904;0.00;25.405
291;1563727499.1953;0.00;25.360
292;1563727499.2003;0.00;25.360
293;1563727499.2054;0.05;25.400
294;1563727499.2105;0.00;25.350
295;1563727499.2154;0.05;25.370
296;1563727499.2205;0.00;25.370
297;1563727499.2254;0.00;25.365
298;1563727499.2304;0.00;25.365
299;1563727499.2354;0.00;25.395
300;1563727499.2404;-0.05;25.395
301;1563727499.2453;0.00;25.360
302;1563727499.2504;0.00;25.375
303;1563727499.2553;0.00;25.375
304;1563727499.2603;0.00;25.400
305;1563727499.2654;0.00;25.380
306;1563727499.2704;0.00;25.375
307;1563727499.2755;0.00;25.375
308;1563727499.2804;0.05;25.385
309;1563727499.2855;0.00;25.395
310;1563727499.2904;0.00;25.395
311;1563727499.2954;0.00;25.390
312;1563727499.3005;0.00;25.400
313;1563727499.3054;0.00;25.350
314;1563727499.3104;0.00;25.350
315;1563727499.3155;0.00;25.345
316;1563727499.3206;0.00;25.365
317;1563727499.3254;0.05;25.370
318;1563727499.3305;0.05;25.370
319;1563727499.3356;0.00;25.380
320;1563727499.3405;0.05;25.395
321;1563727499.3454;0.00;25.395
322;1563727499.3505;0.00;25.375
323;1563727499.3554;0.00;25.380
324;1563727499.3604;0.00;25.370
325;1563727499.3654;0.05;25.370
326;1563727499.3705;0.05;25.370
327;1563727499.3754;0.00;25.395
328;1563727499.3804;0.00;25.395
329;1563727499.3854;0.00;25.375
330;1563727499.3903;0.00;25.405
331;1563727499.3953;0.05;25.380
332;1563727499.4003;0.05;25.380
333;1563727499.4053;0.00;25.340
334;1563727499.4103;0.05;25.380
335;1563727499.4153;0.00;25.390
336;1563727499.4203;0.05;25.390
337;1563727499.4253;0.00;25.400
338;1563727499.4304;-0.05;25.395
339;1563727499.4354;0.00;25.395
340;1563727499.4403;0.00;25.410
341;1563727499.4453;0.00;25.385
342;1563727499.4503;0.05;25.370
343;1563727499.4553;0.00;25.370
344;1563727499.4604;0.00;25.400
345;1563727499.4654;0.05;25.375
346;1563727499.4704;0.00;25.380
347;1563727499.4753;0.00;25.380
348;1563727499.4804;0.00;25.365
349;1563727499.4853;0.00;25.430
350;1563727499.4904;0.00;25.430
351;1563727499.4955;0.00;25.415
352;1563727499.5004;0.00;25.380
353;1563727499.5054;0.00;25.405
354;1563727499.5104;0.00;25.405
355;1563727499.5154;0.00;25.390
356;1563727499.5204;0.00;25.385
357;1563727499.5253;0.05;25.385
358;1563727499.5304;0.05;25.390
359;1563727499.5354;-0.05;25.360
360;1563727499.5404;0.00;25.440
361;1563727499.5454;-0.05;25.440
362;1563727499.5504;0.00;25.405
363;1563727499.5555;0.00;25.355
364;1563727499.5604;0.00;25.395
365;1563727499.5654;0.05;25.395
366;1563727499.5705;0.00;25.395
367;1563727499.5755;0.00;25.420
368;1563727499.5804;0.00;25.420
369;1563727499.5854;0.00;25.385
370;1563727499.5904;0.00;25.400
371;1563727499.5953;0.00;25.360
372;1563727499.6004;0.00;25.360
373;1563727499.6054;0.00;25.380
374;1563727499.6104;0.00;25.395
375;1563727499.6154;0.00;25.395
376;1563727499.6204;0.00;25.400
377;1563727499.6254;0.00;25.390
378;1563727499.6304;0.00;25.400
379;1563727499.6354;0.00;25.400
380;1563727499.6404;-0.05;25.375
381;1563727499.6454;0.00;25.405
382;1563727499.6504;0.05;25.400
383;1563727499.6554;0.00;25.400
384;1563727499.6604;0.00;25.410
385;1563727499.6653;0.00;25.375
386;1563727499.6704;0.00;25.375
387;1563727499.6754;0.05;25.385
388;1563727499.6804;0.00;25.395
389;1563727499.6853;0.00;25.405
390;1563727499.6904;0.00;25.405
391;1563727499.6954;0.05;25.385
392;1563727499.7005;0.05;25.395
393;1563727499.7054;0.00;25.395
394;1563727499.7104;0.00;25.380
395;1563727499.7154;0.05;25.380
396;1563727499.7204;0.00;25.375
397;1563727499.7254;0.00;25.375
398;1563727499.7304;0.00;25.360
399;1563727499.7354;0.05;25.380
