120;1563730259.9389;-0.05;28.050;16777132;1436290;15417
121;1563730259.9439;-0.05;28.000;16777132;1433689;15417
122;1563730259.9488;0.00;28.000;129;1433689;15417
123;1563730259.9539;0.00;27.970;129;1432135;15417
124;1563730259.9589;-0.05;27.970;16777132;1432135;15417
125;1563730259.9638;-0.05;27.970;16777132;1432135;15417
126;1563730259.9688;-0.05;27.970;16777132;1432135;15417
127;1563730259.9738;-0.05;27.990;16777132;1433219;15417
128;1563730259.9789;-0.05;28.010;16777132;1434171;15417
129;1563730259.9838;-0.05;28.010;16777132;1434171;15417
130;1563730259.9889;-0.10;27.985;16776861;1433040;15417
131;1563730259.9939;-0.05;27.970;16777132;1432135;15417
132;1563730259.9988;-0.05;27.990;16777132;1433219;15417
133;1563730260.0038;-0.10;27.990;16776861;1433219;15417
134;1563730260.0088;-0.05;27.985;16777132;1433040;15417
135;1563730260.0138;-0.05;27.980;16777132;1432801;15417
136;1563730260.0189;-0.05;27.980;16777132;1432801;15417
137;1563730260.0239;-0.05;27.975;16777132;1432438;15417
138;1563730260.0289;-0.05;27.980;16777132;1432801;15417
139;1563730260.0338;-0.05;28.000;16777132;1433689;15417
140;1563730260.0389;-0.05;28.000;16777132;1433689;15417
141;1563730260.0441;-0.05;27.990;16777132;1433219;15417
142;1563730260.0488;0.00;28.000;129;1433689;15417
143;1563730260.0538;-0.05;28.000;16777132;1433689;15417
144;1563730260.0589;0.00;27.975;129;1432438;15417
145;1563730260.0638;-0.05;27.995;16777132;1433522;15417
146;1563730260.0689;-0.05;27.990;16777132;1433219;15417
147;1563730260.0739;-0.05;27.990;16777132;1433219;15417
148;1563730260.0788;-0.05;27.955;16777132;1431307;15417
149;1563730260.0839;-0.05;28.010;16777132;1434171;15417
150;1563730260.0889;-0.05;27.975;16777132;1432438;15417
151;1563730260.0939;-0.05;27.975;16777132;1432438;15417
152;1563730260.0989;-0.05;28.000;16777132;1433689;15417
153;1563730260.1039;-0.05;28.000;16777132;1433689;15417
154;1563730260.1089;-0.05;28.000;16777132;1433689;15417
155;1563730260.1138;-0.05;28.005;16777132;1433960;15417
156;1563730260.1188;-0.05;28.015;16777132;1434378;15417
157;1563730260.1239;0.00;28.005;129;1433960;15417
158;1563730260.1289;-0.05;28.005;16777132;1433960;15417
159;1563730260.1339;-0.05;27.970;16777132;1432135;15417
160;1563730260.1389;-0.05;27.975;16777132;1432438;15417
161;1563730260.1438;-0.05;27.975;16777132;1432438;15417
162;1563730260.1488;-0.05;28.000;16777132;1433689;15417
163;1563730260.1539;0.00;28.010;129;1434171;15417
164;1563730260.1588;-0.05;27.990;16777132;1433219;15417
165;1563730260.1639;-0.10;27.990;16776861;1433219;15417
166;1563730260.1689;-0.05;27.995;16777132;1433522;15417
167;1563730260.1739;0.00;27.975;129;1432438;15417
168;1563730260.1789;-0.05;28.005;16777132;1433960;15417
169;1563730260.1838;0.00;28.005;129;1433960;15417
170;1563730260.1888;-0.05;27.980;16777132;1432801;15417
171;1563730260.1939;-0.05;27.975;16777132;1432438;15417
172;1563730260.1989;-0.05;27.975;16777132;1432438;15417
173;1563730260.2038;-0.05;27.970;16777132;1432135;15417
174;1563730260.2088;-0.05;28.000;16777132;1433689;15417
175;1563730260.2138;-0.10;27.930;16776861;1430270;15417
176;1563730260.2189;-0.10;27.930;16776861;1430270;15417
177;1563730260.2238;-0.10;28.020;16776861;1434781;15417
178;1563730260.2289;-0.05;27.960;16777132;1431589;15417
179;1563730260.2338;-0.05;27.960;16777132;1431589;15417
180;1563730260.2389;-0.05;27.975;16777132;1432438;15417
181;1563730260.2438;-0.10;27.990;16776861;1433219;15417
182;1563730260.2489;-0.05;28.010;16777132;1434171;15417
183;1563730260.2538;-0.05;28.010;16777132;1434171;15417
184;1563730260.2588;0.00;28.000;129;1433689;15417
185;1563730260.2638;-0.05;27.990;16777132;1433219;15417
186;1563730260.2688;-0.05;27.950;16777132;1431098;15417
187;1563730260.2739;-0.05;27.950;16777132;1431098;15417
188;1563730260.2789;-0.05;28.030;16777132;1435391;15417
189;1563730260.2838;-0.05;27.970;16777132;1432135;15417
190;1563730260.2889;-0.05;27.970;16777132;1432135;15417
191;1563730260.2939;-0.05;27.985;16777132;1433040;15417
192;1563730260.2990;0.00;27.990;129;1433219;15417
193;1563730260.3038;-0.05;27.980;16777132;1432801;15417
194;1563730260.3090;-0.05;27.980;16777132;1432801;15417
195;1563730260.3139;-0.10;27.965;16776861;1431828;15417
196;1563730260.3188;-0.05;27.980;16777132;1432801;15417
197;1563730260.3238;-0.05;27.980;16777132;1432801;15417
198;1563730260.3288;-0.10;27.990;16776861;1433219;15417
199;1563730260.3338;-0.05;27.980;16777132;1432801;15417
200;1563730260.3389;-0.05;27.975;16777132;1432438;15417
201;1563730260.3439;-0.05;27.975;16777132;1432438;15417
202;1563730260.3489;-0.10;27.985;16776861;1433040;15417
203;1563730260.3539;0.00;27.970;129;1432135;15417
204;1563730260.3589;-0.05;27.995;16777132;1433522;15417
205;1563730260.3638;-0.05;27.995;16777132;1433522;15417
206;1563730260.3688;-0.05;27.975;16777132;1432438;15417
207;1563730260.3738;-0.05;27.970;16777132;1432135;15417
208;1563730260.3788;-0.05;27.970;16777132;1432135;15417
209;1563730260.3838;-0.05;27.985;16777132;1433040;15417
210;1563730260.3888;-0.05;27.985;16777132;1433040;15417
211;1563730260.3938;-0.05;27.980;16777132;1432801;15417
212;1563730260.3989;-0.05;27.980;16777132;1432801;15417
213;1563730260.4038;-0.05;28.000;16777132;1433689;15417
214;1563730260.4088;-0.05;27.985;16777132;1433040;15417
215;1563730260.4138;-0.05;27.985;16777132;1433040;15417
216;1563730260.4188;-0.05;28.005;16777132;1433960;15417
217;1563730260.4239;-0.05;28.005;16777132;1433960;15417
218;1563730260.4290;-0.10;28.005;16776861;1433960;15417
219;1563730260.4339;-0.05;28.005;16777132;1433960;15417
220;1563730260.4389;-0.05;27.985;16777132;1433040;15417
221;1563730260.4439;-0.05;27.990;16777132;1433219;15417
222;1563730260.4489;-0.10;27.975;16776861;1432438;15417
223;1563730260.4539;-0.05;27.975;16777132;1432438;15417
224;1563730260.4588;-0.10;27.985;16776861;1433040;15417
225;1563730260.4639;0.00;27.960;129;1431589;15417
226;1563730260.4688;-0.10;27.960;16776861;1431589;15417
227;1563730260.4738;-0.05;28.005;16777132;1433960;15417
228;1563730260.4789;-0.05;27.995;16777132;1433522;15417
229;1563730260.4839;0.00;27.965;129;1431828;15417
230;1563730260.4889;-0.05;27.965;16777132;1431828;15417
231;1563730260.4941;-0.05;27.960;16777132;1431589;15417
232;1563730260.4988;-0.05;27.970;16777132;1432135;15417
233;1563730260.5038;-0.05;27.970;16777132;1432135;15417
234;1563730260.5088;-0.05;27.970;16777132;1432135;15417
235;1563730260.5139;-0.05;28.000;16777132;1433689;15417
236;1563730260.5188;-0.05;28.010;16777132;1434171;15417
237;1563730260.5238;-0.05;28.010;16777132;1434171;15417
238;1563730260.5289;-0.05;27.970;16777132;1432135;15417
239;1563730260.5339;-0.10;28.000;16776861;1433689;15417
240;1563730260.5388;-0.05;28.000;16777132;1433689;15417
241;1563730260.5438;-0.05;28.000;16777132;1433689;15417
242;1563730260.5488;-0.05;27.985;16777132;1433040;15417
243;1563730260.5539;-0.05;27.970;16777132;1432135;15417
244;1563730260.5589;-0.05;27.970;16777132;1432135;15417
245;1563730260.5639;-0.05;28.005;16777132;1433960;15417
246;1563730260.5689;-0.05;27.985;16777132;1433040;15417
247;1563730260.5738;-0.05;28.015;16777132;1434378;15417
248;1563730260.5789;-0.05;28.015;16777132;1434378;15417
249;1563730260.5839;-0.10;27.950;16776861;1431098;15417
250;1563730260.5889;-0.05;27.990;16777132;1433219;15417
251;1563730260.5939;-0.05;27.990;16777132;1433219;15417
252;1563730260.5989;-0.05;27.955;16777132;1431307;15417
253;1563730260.6038;-0.05;28.005;16777132;1433960;15417
254;1563730260.6089;0.00;28.000;129;1433689;15417
255;1563730260.6139;-0.05;28.000;16777132;1433689;15417
256;1563730260.6189;-0.05;27.965;16777132;1431828;15417
257;1563730260.6238;-0.05;27.990;16777132;1433219;15417
258;1563730260.6289;-0.05;27.990;16777132;1433219;15417
259;1563730260.6339;-0.05;27.995;16777132;1433522;15417
260;1563730260.6389;-0.10;28.035;16776861;1435598;15417
261;1563730260.6438;-0.05;27.990;16777132;1433219;15417
262;1563730260.6488;-0.05;27.990;16777132;1433219;15417
263;1563730260.6539;0.00;28.015;129;1434378;15417
264;1563730260.6588;-0.05;27.990;16777132;1433219;15417
265;1563730260.6639;-0.05;28.000;16777132;1433689;15417
266;1563730260.6689;-0.05;28.000;16777132;1433689;15417
267;1563730260.6739;-0.05;27.975;16777132;1432438;15417
268;1563730260.6788;-0.05;27.985;16777132;1433040;15417
269;1563730260.6839;-0.05;27.985;16777132;1433040;15417
270;1563730260.6889;-0.05;28.005;16777132;1433960;15417
271;1563730260.6938;-0.05;28.020;16777132;1434781;15417
272;1563730260.6988;-0.05;27.950;16777132;1431098;15417
273;1563730260.7039;-0.05;27.950;16777132;1431098;15417
274;1563730260.7088;-0.05;27.990;16777132;1433219;15417
275;1563730260.7138;-0.10;27.965;16776861;1431828;15417
276;1563730260.7189;-0.05;27.965;16777132;1431828;15417
277;1563730260.7238;-0.10;27.965;16776861;1431828;15417
278;1563730260.7288;-0.10;27.985;16776861;1433040;15417
279;1563730260.7339;-0.05;28.000;16777132;1433689;15417
280;1563730260.7389;-0.10;28.000;16776861;1433689;15417
281;1563730260.7439;-0.05;27.970;16777132;1432135;15417
282;1563730260.7488;-0.05;27.990;16777132;1433219;15417
283;1563730260.7539;-0.10;28.010;16776861;1434171;15417
284;1563730260.7588;-0.05;28.010;16777132;1434171;15417
285;1563730260.7638;-0.05;27.970;16777132;1432135;15417
286;1563730260.7688;-0.05;27.995;16777132;1433522;15417
287;1563730260.7738;-0.05;27.995;16777132;1433522;15417
288;1563730260.7788;-0.05;27.965;16777132;1431828;15417
289;1563730260.7839;-0.10;27.990;16776861;1433219;15417
290;1563730260.7889;-0.10;27.975;16776861;1432438;15417
291;1563730260.7939;-0.05;27.975;16777132;1432438;15417
292;1563730260.7988;-0.05;28.010;16777132;1434171;15417
293;1563730260.8039;-0.10;28.020;16776861;1434781;15417
294;1563730260.8089;-0.05;28.020;16777132;1434781;15417
295;1563730260.8139;-0.05;27.995;16777132;1433522;15417
296;1563730260.8188;-0.05;27.990;16777132;1433219;15417
297;1563730260.8239;-0.05;27.950;16777132;1431098;15417
298;1563730260.8288;-0.05;27.950;16777132;1431098;15417
299;1563730260.8338;-0.05;27.990;16777132;1433219;15417
300;1563730260.8388;-0.05;27.990;16777132;1433219;15417
301;1563730260.8439;0.00;28.005;129;1433960;15417
302;1563730260.8489;-0.05;28.005;16777132;1433960;15417
303;1563730260.8539;-0.10;28.005;16776861;1433960;15417
304;1563730260.8589;-0.05;27.995;16777132;1433522;15417
305;1563730260.8638;-0.05;27.995;16777132;1433522;15417
306;1563730260.8689;-0.10;27.980;16776861;1432801;15417
307;1563730260.8739;-0.05;28.010;16777132;1434171;15417
308;1563730260.8789;-0.05;27.995;16777132;1433522;15417
309;1563730260.8838;-0.05;27.995;16777132;1433522;15417
310;1563730260.8889;-0.10;28.005;16776861;1433960;15417
311;1563730260.8939;-0.05;27.985;16777132;1433040;15417
312;1563730260.8989;-0.10;27.985;16776861;1433040;15417
313;1563730260.9038;-0.10;27.990;16776861;1433219;15417
314;1563730260.9089;-0.10;27.970;16776861;1432135;15417
315;1563730260.9139;-0.05;27.990;16777132;1433219;15417
316;1563730260.9189;-0.05;27.990;16777132;1433219;15417
317;1563730260.9239;-0.05;27.980;16777132;1432801;15417
318;1563730260.9289;-0.05;27.980;16777132;1432801;15417
319;1563730260.9338;-0.05;27.980;16777132;1432801;15417
320;1563730260.9389;-0.05;28.000;16777132;1433689;15417
321;1563730260.9438;-0.05;28.005;16777132;1433960;15417
322;1563730260.9488;-0.05;27.990;16777132;1433219;15417
323;1563730260.9538;-0.05;27.990;16777132;1433219;15417
324;1563730260.9589;-0.05;28.045;16777132;1436113;15417
325;1563730260.9638;-0.05;28.005;16777132;1433960;15417
326;1563730260.9688;-0.05;27.980;16777132;1432801;15417
327;1563730260.9739;-0.10;27.980;16776861;1432801;15417
328;1563730260.9788;-0.05;27.990;16777132;1433219;15417
329;1563730260.9838;0.00;27.990;129;1433219;15417
330;1563730260.9889;-0.10;27.990;16776861;1433219;15417
331;1563730260.9938;-0.05;27.985;16777132;1433040;15417
332;1563730260.9989;-0.10;27.990;16776861;1433219;15417
333;1563730261.0039;-0.10;27.955;16776861;1431307;15417
334;1563730261.0089;-0.05;27.955;16777132;1431307;15417
335;1563730261.0138;-0.05;27.955;16777132;1431307;15417
336;1563730261.0189;-0.05;27.985;16777132;1433040;15417
337;1563730261.0239;-0.10;27.985;16776861;1433040;15417
338;1563730261.0288;-0.05;27.970;16777132;1432135;15417
339;1563730261.0339;-0.05;27.985;16777132;1433040;15417
340;1563730261.0389;-0.05;28.010;16777132;1434171;15417
341;1563730261.0439;-0.05;28.010;16777132;1434171;15417
342;1563730261.0489;-0.10;27.980;16776861;1432801;15417
343;1563730261.0539;-0.05;27.975;16777132;1432438;15417
344;1563730261.0589;-0.05;27.990;16777132;1433219;15417
345;1563730261.0639;-0.05;27.990;16777132;1433219;15417
346;1563730261.0689;-0.05;27.980;16777132;1432801;15417
347;1563730261.0739;-0.05;27.990;16777132;1433219;15417
348;1563730261.0789;0.00;27.990;129;1433219;15417
349;1563730261.0839;-0.10;27.995;16776861;1433522;15417
350;1563730261.0889;-0.05;28.020;16777132;1434781;15417
351;1563730261.0939;-0.05;27.980;16777132;1432801;15417
352;1563730261.0988;-0.05;27.980;16777132;1432801;15417
353;1563730261.1039;-0.10;27.970;16776861;1432135;15417
354;1563730261.1089;-0.10;27.960;16776861;1431589;15417
355;1563730261.1138;-0.10;27.960;16776861;1431589;15417
356;1563730261.1188;-0.05;27.980;16777132;1432801;15417
357;1563730261.1239;-0.05;27.990;16777132;1433219;15417
358;1563730261.1288;-0.05;27.950;16777132;1431098;15417
359;1563730261.1339;-0.05;27.950;16777132;1431098;15417
360;1563730261.1389;-0.05;27.995;16777132;1433522;15417
361;1563730261.1438;-0.05;28.005;16777132;1433960;15417
362;1563730261.1488;-0.05;27.985;16777132;1433040;15417
363;1563730261.1539;-0.05;27.985;16777132;1433040;15417
364;1563730261.1588;-0.10;27.950;16776861;1431098;15417
365;1563730261.1638;-0.05;27.970;16777132;1432135;15417
366;1563730261.1688;-0.05;27.970;16777132;1432135;15417
367;1563730261.1739;-0.10;27.950;16776861;1431098;15417
368;1563730261.1789;-0.05;27.960;16777132;1431589;15417
369;1563730261.1839;-0.05;28.020;16777132;1434781;15417
370;1563730261.1888;-0.10;28.020;16776861;1434781;15417
371;1563730261.1939;-0.10;27.975;16776861;1432438;15417
372;1563730261.1988;-0.10;27.990;16776861;1433219;15417
373;1563730261.2040;-0.05;27.990;16777132;1433219;15417
374;1563730261.2089;-0.05;27.960;16777132;1431589;15417
375;1563730261.2138;-0.10;28.005;16776861;1433960;15417
376;1563730261.2188;-0.10;27.980;16776861;1432801;15417
377;1563730261.2239;-0.05;27.980;16777132;1432801;15417
378;1563730261.2289;-0.10;28.020;16776861;1434781;15417
379;1563730261.2338;-0.05;27.975;16777132;1432438;15417
380;1563730261.2388;-0.10;27.970;16776861;1432135;15417
381;1563730261.2439;-0.10;27.970;16776861;1432135;15417
382;1563730261.2489;-0.10;28.010;16776861;1434171;15417
383;1563730261.2539;-0.05;27.990;16777132;1433219;15417
384;1563730261.2588;-0.05;27.990;16777132;1433219;15417
385;1563730261.2638;-0.05;28.000;16777132;1433689;15417
386;1563730261.2689;-0.05;27.995;16777132;1433522;15417
387;1563730261.2738;-0.10;28.045;16776861;1436113;15417
388;1563730261.2789;-0.10;28.045;16776861;1436113;15417
389;1563730261.2838;-0.05;28.015;16777132;1434378;15417
390;1563730261.2889;-0.05;27.950;16777132;1431098;15417
391;1563730261.2943;-0.10;27.950;16776861;1431098;15417
392;1563730261.2989;-0.10;27.970;16776861;1432135;15417
393;1563730261.3039;-0.10;27.990;16776861;1433219;15417
394;1563730261.3088;-0.05;28.005;16777132;1433960;15417
395;1563730261.3139;-0.10;28.005;16776861;1433960;15417
396;1563730261.3188;-0.10;27.990;16776861;1433219;15417
397;1563730261.3238;-0.05;27.980;16777132;1432801;15417
398;1563730261.3289;-0.05;28.005;16777132;1433960;15417
399;1563730261.3339;-0.05;28.005;16777132;1433960;15417
400;1563730261.3388;-0.10;27.975;16776861;1432438;15417
401;1563730261.3439;-0.10;27.970;16776861;1432135;15417
402;1563730261.3489;-0.10;27.970;16776861;1432135;15417
403;1563730261.3539;-0.10;27.990;16776861;1433219;15417
404;1563730261.3589;0.00;27.960;129;1431589;15417
405;1563730261.3639;-0.05;27.990;16777132;1433219;15417
406;1563730261.3688;-0.10;27.990;16776861;1433219;15417
407;1563730261.3738;-0.05;27.960;16777132;1431589;15417
408;1563730261.3789;-0.10;27.980;16776861;1432801;15417
409;1563730261.3838;-0.05;27.980;16777132;1432801;15417
410;1563730261.3889;-0.05;27.970;16777132;1432135;15417
411;1563730261.3939;-0.05;27.970;16777132;1432135;15417
412;1563730261.3989;-0.15;28.020;16776654;1434781;15417
413;1563730261.4038;-0.10;28.020;16776861;1434781;15417
414;1563730261.4089;-0.10;27.955;16776861;1431307;15417
415;1563730261.4139;-0.10;27.970;16776861;1432135;15417
416;1563730261.4189;-0.10;27.970;16776861;1432135;15417
417;1563730261.4238;-0.10;27.970;16776861;1432135;15417
418;1563730261.4288;-0.10;27.970;16776861;1432135;15417
419;1563730261.4338;-0.10;27.990;16776861;1433219;15417
420;1563730261.4389;-0.10;27.990;16776861;1433219;15417
421;1563730261.4439;-0.05;27.990;16777132;1433219;15417
422;1563730261.4489;-0.05;28.000;16777132;1433689;15417
423;1563730261.4539;-0.10;27.960;16776861;1431589;15417
424;1563730261.4590;-0.05;27.960;16777132;1431589;15417
425;1563730261.4639;-0.05;27.980;16777132;1432801;15417
426;1563730261.4689;-0.10;28.010;16776861;1434171;15417
427;1563730261.4739;0.00;28.010;129;1434171;15417
428;1563730261.4789;-0.05;28.015;16777132;1434378;15417
429;1563730261.4838;-0.10;28.000;16776861;1433689;15417
430;1563730261.4888;-0.10;27.970;16776861;1432135;15417
431;1563730261.4938;-0.15;27.970;16776654;1432135;15417
432;1563730261.4989;-0.15;27.980;16776654;1432801;15417
433;1563730261.5038;-0.20;27.990;16776447;1433219;15417
434;1563730261.5089;-0.25;27.990;16776040;1433219;15417
435;1563730261.5139;-0.25;27.995;16776040;1433522;15417
436;1563730261.5188;-0.15;28.025;16776654;1435052;15417
437;1563730261.5238;0.05;27.970;432;1432135;15417
438;1563730261.5288;0.35;27.970;1814;1432135;15417
439;1563730261.5339;0.55;27.990;2923;1433219;15417
440;1563730261.5389;0.60;27.970;3324;1432135;15417
441;1563730261.5439;0.70;27.990;3742;1433219;15417
442;1563730261.5489;0.55;27.990;2923;1433219;15417
443;1563730261.5538;0.35;27.980;1814;1432801;15417
444;1563730261.5588;0.75;27.980;4015;1432801;15417
445;1563730261.5639;2.30;27.980;11800;1432801;15417
446;1563730261.5689;2.50;27.990;12838;1433219;15417
447;1563730261.5739;2.50;27.990;12838;1433219;15417
448;1563730261.5789;2.00;27.990;10430;1433219;15417
449;1563730261.5839;6.15;27.990;31635;1433219;15417
450;1563730261.5888;5.20;28.015;26755;1434378;15417
451;1563730261.5939;6.35;28.000;32599;1433689;15417
452;1563730261.5989;5.70;28.000;29211;1433689;15417
453;1563730261.6039;6.60;28.015;33855;1434378;15417
454;1563730261.6089;3.85;27.990;19952;1433219;15417
455;1563730261.6139;0.85;27.965;4595;1431828;15417
456;1563730261.6188;1.75;27.965;9044;1431828;15417
457;1563730261.6238;-0.40;28.010;16775227;1434171;15417
458;1563730261.6288;5.80;27.985;29885;1433040;15417
459;1563730261.6339;4.20;28.015;21563;1434378;15417
460;1563730261.6388;0.85;28.015;4595;1434378;15417
461;1563730261.6438;-1.45;27.990;16769938;1433219;15417
462;1563730261.6488;2.60;27.975;13440;1432438;15417
463;1563730261.6538;-5.05;27.975;16751571;1432438;15417
464;1563730261.6589;8.70;27.960;44642;1431589;15417
465;1563730261.6639;7.70;27.980;39523;1432801;15417
466;1563730261.6689;-6.25;27.985;16745257;1433040;15417
467;1563730261.6738;-3.20;27.985;16760903;1433040;15417
468;1563730261.6788;-7.65;27.970;16738092;1432135;15417
469;1563730261.6839;-9.95;28.005;16726349;1433960;15417
470;1563730261.6888;-21.00;28.005;16669943;1433960;15417
